11754.830000 0.840456
11757.590000 0.838213
11760.360000 0.837091
11760.360000 0.838212
11763.110000 0.833727
11763.120000 0.834848
11765.880000 0.832605
11768.640000 0.830362
11771.400000 0.829240
11774.160000 0.826997
11776.930000 0.826996
11779.690000 0.823632
11782.460000 0.823632
11785.230000 0.822510
11787.990000 0.821388
11790.760000 0.820266
11793.520000 0.818023
11796.290000 0.818022
11799.050000 0.816901
11801.830000 0.816900
11804.600000 0.816899
11807.370000 0.816898
11810.140000 0.816897
11810.150000 0.818018
11812.920000 0.818018
11812.930000 0.819139
11815.700000 0.819138
11815.700000 0.820259
11818.480000 0.820258
11818.480000 0.821379
11821.260000 0.821379
11821.260000 0.822500
11824.030000 0.822499
11826.810000 0.822498
11826.810000 0.823619
11829.580000 0.823618
11829.590000 0.824740
11832.360000 0.824739
11832.370000 0.825860
11832.370000 0.826981
11835.150000 0.826980
11835.150000 0.828101
11835.160000 0.829222
11837.930000 0.829221
11837.940000 0.830342
11840.710000 0.830342
11840.710000 0.831463
11843.490000 0.831462
11843.490000 0.832583
11846.270000 0.832582
11846.270000 0.833703
11846.280000 0.834824
11849.050000 0.834824
11849.060000 0.835945
11851.830000 0.835944
11851.830000 0.837065
11851.840000 0.838186
11854.610000 0.838185
11854.620000 0.839306
11854.620000 0.840427
11857.400000 0.840427
11857.400000 0.841548
11857.410000 0.842669
11860.180000 0.842668
11860.190000 0.843789
11862.960000 0.843788
11862.970000 0.844909
11865.740000 0.844909
11865.750000 0.847151
11868.520000 0.847150
11868.530000 0.848271
11868.530000 0.849392
11871.310000 0.849391
11871.320000 0.851634
11871.330000 0.852755
11874.100000 0.852754
11874.100000 0.853875
11876.880000 0.853874
11876.890000 0.856116
11879.660000 0.856116
11879.670000 0.857237
11882.440000 0.857236
11882.440000 0.858357
11882.450000 0.859478
11885.220000 0.859477
11887.990000 0.859476
11888.000000 0.860597
11890.770000 0.860597
11890.780000 0.861718
11893.550000 0.861717
11893.560000 0.862838
11896.330000 0.862837
11896.340000 0.863958
11899.110000 0.863958
11901.880000 0.863957
11904.650000 0.863956
11907.420000 0.863955
11910.200000 0.863954
11910.200000 0.865076
11912.970000 0.865075
11915.750000 0.865074
11918.520000 0.865073
11918.520000 0.866194
11921.300000 0.866194
11924.070000 0.866193
11924.070000 0.867314
11926.850000 0.867313
11929.620000 0.867312
11929.620000 0.868433
11932.400000 0.868433
11935.170000 0.868432
11937.940000 0.868431
11940.710000 0.868430
11943.480000 0.868429
11946.260000 0.868429
11949.030000 0.868428
11951.790000 0.867306
11954.570000 0.867305
11957.340000 0.867305
11960.110000 0.867304
11962.880000 0.866182
11965.640000 0.865060
11968.410000 0.865059
11971.190000 0.865058
11973.950000 0.863937
11976.720000 0.863936
11979.490000 0.862814
11982.260000 0.862813
11985.030000 0.862812
11987.800000 0.861691
11990.570000 0.861690
11993.340000 0.861689
11996.110000 0.861688
11998.880000 0.860567
12001.650000 0.860566
12004.420000 0.860565
12007.200000 0.860564
12009.970000 0.860563
12012.740000 0.860563
12015.510000 0.860562
12018.280000 0.860561
12018.290000 0.861682
12021.060000 0.861681
12023.830000 0.861680
12026.610000 0.861680
12026.610000 0.862801
12029.380000 0.862800
12029.390000 0.863921
12032.160000 0.863920
12034.940000 0.863920
12034.940000 0.865041
12037.710000 0.865040
12040.490000 0.865039
12043.260000 0.865038
12046.030000 0.865038
12048.800000 0.865037
12051.570000 0.865036
12054.350000 0.865035
12057.120000 0.865034
12059.890000 0.865034
12062.660000 0.865033
12065.430000 0.865032
12068.200000 0.863910
12070.970000 0.863909
12073.740000 0.863909
12076.520000 0.863908
12079.290000 0.863907
12079.290000 0.865028
12082.070000 0.865027
12084.840000 0.865027
12087.610000 0.865026
12090.380000 0.865025
12093.150000 0.865024
12095.930000 0.865024
12098.700000 0.865023
12101.470000 0.865022
12104.240000 0.865021
12107.010000 0.865020
12109.790000 0.865020
12112.560000 0.865019
12115.330000 0.865018
12118.100000 0.865017
12120.870000 0.865017
12123.650000 0.865016
12126.410000 0.863894
12129.180000 0.863893
12131.960000 0.863892
12134.720000 0.862770
12137.490000 0.861649
12140.260000 0.861648
12143.020000 0.859405
12145.790000 0.859404
12148.550000 0.857161
12148.560000 0.858282
12151.320000 0.856039
12154.080000 0.854918
12156.850000 0.853796
12159.610000 0.851553
12162.380000 0.851552
12165.140000 0.849309
12167.910000 0.849308
12170.670000 0.847065
12173.440000 0.845944
12176.210000 0.845943
12176.210000 0.847064
12178.960000 0.842579
12181.730000 0.842578
12184.490000 0.839214
12187.260000 0.839213
12187.260000 0.840334
12190.020000 0.836970
12190.020000 0.838091
12192.780000 0.834727
12195.540000 0.832484
12198.310000 0.832484
12198.320000 0.833605
12201.070000 0.830241
12203.840000 0.830240
12206.600000 0.827997
12209.370000 0.827996
12212.130000 0.825753
12212.140000 0.826874
12214.890000 0.823510
12214.900000 0.824631
12217.650000 0.821268
12220.420000 0.821267
12223.180000 0.819024
12223.190000 0.820145
12225.940000 0.816781
12228.710000 0.816780
12231.470000 0.814537
12231.480000 0.815658
12234.240000 0.813415
12237.000000 0.811172
12239.760000 0.808929
12242.520000 0.806686
12242.520000 0.807808
12242.530000 0.808929
12245.270000 0.803323
12248.040000 0.803322
12250.820000 0.803321
12253.580000 0.802199
12256.350000 0.801077
12259.120000 0.801077
12261.890000 0.801076
12264.660000 0.801075
12267.430000 0.799953
12270.200000 0.799952
12272.970000 0.799951
12275.740000 0.798830
12278.510000 0.798829
12281.280000 0.798828
12284.050000 0.797706
12286.810000 0.796584
12289.590000 0.796584
12292.350000 0.794341
12295.120000 0.794340
12297.890000 0.794339
12300.660000 0.794338
12303.430000 0.794338
12306.210000 0.794337
12308.980000 0.794336
12311.750000 0.794335
12314.520000 0.794334
12314.530000 0.795456
12317.300000 0.795455
12320.070000 0.795454
12322.840000 0.795453
12322.850000 0.796574
12322.860000 0.797695
12325.630000 0.797695
12328.400000 0.797694
12328.410000 0.798815
12331.180000 0.798814
12333.950000 0.798813
12333.960000 0.799934
12336.730000 0.799934
12339.500000 0.799933
12339.510000 0.801054
12342.280000 0.801053
12345.050000 0.801052
12345.060000 0.802173
12347.830000 0.802173
12350.600000 0.802172
12353.370000 0.802171
12353.380000 0.803292
12356.150000 0.803291
12356.160000 0.805534
12358.940000 0.805533
12358.950000 0.807775
12358.950000 0.808896
12361.730000 0.808895
12361.740000 0.811137
12361.750000 0.812258
12364.520000 0.812258
12364.520000 0.813379
12367.300000 0.813378
12367.300000 0.814499
12370.070000 0.814498
12370.080000 0.815619
12370.090000 0.816740
12372.860000 0.816740
12372.860000 0.817861
12372.870000 0.818982
12375.640000 0.818981
12375.650000 0.820102
12378.420000 0.820101
12378.430000 0.821222
12381.200000 0.821222
12381.200000 0.822343
12381.210000 0.823464
12383.980000 0.823463
12383.990000 0.824584
12384.000000 0.825705
12386.770000 0.825704
12386.770000 0.826826
12389.550000 0.826825
12389.550000 0.827946
12392.320000 0.827945
12392.330000 0.829066
12395.100000 0.829065
12395.110000 0.830186
12395.110000 0.831307
12397.890000 0.831307
12397.890000 0.832428
12397.900000 0.833549
12400.670000 0.833548
12400.680000 0.834669
12403.450000 0.834668
12403.460000 0.836911
12403.470000 0.838032
12406.240000 0.838031
12406.250000 0.840273
12406.260000 0.841394
12409.030000 0.841393
12409.040000 0.842514
12409.040000 0.843635
12411.820000 0.843635
12411.820000 0.844756
12414.590000 0.844755
12414.600000 0.845876
12417.370000 0.845875
12417.380000 0.848117
12420.160000 0.848117
12420.170000 0.850359
12422.940000 0.850358
12422.950000 0.852600
12425.720000 0.852599
12425.740000 0.854841
12428.510000 0.854841
12428.520000 0.855962
12428.520000 0.857083
12431.290000 0.857082
12431.300000 0.858203
12431.310000 0.859324
12434.080000 0.859323
12434.080000 0.860444
12436.860000 0.860444
12436.870000 0.862686
12436.870000 0.863807
12439.650000 0.863806
12439.660000 0.866048
12439.670000 0.867169
12442.440000 0.867169
12442.440000 0.868290
12445.220000 0.868289
12445.220000 0.869410
12447.990000 0.869409
12448.010000 0.871651
12450.780000 0.871651
12450.780000 0.872772
12450.790000 0.873893
12453.560000 0.873892
12453.570000 0.875013
12453.580000 0.876134
12456.350000 0.876133
12456.350000 0.877254
12456.360000 0.878375
12459.130000 0.878375
12459.140000 0.879496
12461.910000 0.879495
12461.920000 0.880616
12461.920000 0.881737
12464.690000 0.881736
12464.700000 0.882857
12464.710000 0.883979
12467.480000 0.883978
12470.250000 0.883977
12470.260000 0.885098
12473.030000 0.885097
12473.040000 0.887339
12475.810000 0.887339
12475.820000 0.888460
12478.590000 0.888459
12478.600000 0.889580
12481.370000 0.889579
12481.380000 0.890700
12481.380000 0.891821
12484.150000 0.891821
12484.170000 0.894063
12486.940000 0.894062
12486.940000 0.895183
12489.720000 0.895182
12489.720000 0.896303
12492.500000 0.896303
12492.500000 0.897424
12495.270000 0.897423
12495.280000 0.898544
12495.290000 0.899665
12498.060000 0.899664
12500.830000 0.899663
12500.840000 0.900784
12500.840000 0.901906
12503.610000 0.901905
12503.620000 0.903026
12503.630000 0.904147
12506.400000 0.904146
12506.400000 0.905267
12509.180000 0.905267
12509.180000 0.906388
12511.960000 0.906387
12514.730000 0.906386
12514.730000 0.907507
12517.510000 0.907506
12520.280000 0.907506
12520.280000 0.908627
12523.060000 0.908626
12523.060000 0.909747
12525.830000 0.909746
12525.840000 0.910867
12528.610000 0.910866
12528.620000 0.911988
12531.390000 0.911987
12531.400000 0.913108
12531.400000 0.914229
12534.170000 0.914228
12534.180000 0.915349
12536.950000 0.915348
12539.720000 0.915348
12539.730000 0.916469
12542.500000 0.916468
12545.270000 0.916467
12548.050000 0.916466
12550.820000 0.916466
12550.830000 0.917587
12553.600000 0.917586
12556.370000 0.917585
12559.140000 0.917584
12559.150000 0.918705
12561.920000 0.918705
12561.930000 0.919826
12564.700000 0.919825
12567.470000 0.919824
12567.480000 0.920945
12570.250000 0.920944
12573.020000 0.920944
12573.030000 0.922065
12575.800000 0.922064
12578.570000 0.922063
12581.340000 0.922062
12581.350000 0.923183
12584.120000 0.923183
12586.890000 0.923182
12586.900000 0.924303
12589.670000 0.924302
12592.440000 0.924301
12592.450000 0.925422
12595.220000 0.925422
12597.990000 0.925421
12600.760000 0.925420
12603.540000 0.925419
12606.310000 0.925419
12609.080000 0.925418
12611.850000 0.925417
12611.860000 0.926538
12614.630000 0.926537
12617.400000 0.926537
12617.410000 0.927658
12620.180000 0.927657
12622.950000 0.927656
12622.960000 0.928777
12625.730000 0.928776
12628.500000 0.928776
12628.510000 0.929897
12631.280000 0.929896
12634.050000 0.929895
12634.060000 0.931016
12636.830000 0.931015
12639.600000 0.929894
12642.370000 0.929893
12645.140000 0.929892
12647.910000 0.929891
12650.690000 0.929891
12653.460000 0.929890
12656.230000 0.929889
12659.000000 0.929888
12661.770000 0.929887
12664.540000 0.928765
12667.310000 0.928765
12670.080000 0.928764
12670.090000 0.929885
12672.860000 0.929884
12675.630000 0.929883
12678.410000 0.929883
12681.180000 0.929882
12683.950000 0.929881
12686.720000 0.928759
12689.490000 0.928759
12692.260000 0.928758
12695.030000 0.927636
12697.800000 0.927635
12700.570000 0.927634
12703.340000 0.927634
12706.110000 0.926512
12708.880000 0.926511
12711.650000 0.926510
12714.420000 0.925388
12717.190000 0.925388
12719.950000 0.924266
12722.730000 0.924265
12725.500000 0.924264
12728.270000 0.924263
12731.040000 0.923141
12733.800000 0.922020
12736.570000 0.922019
12739.330000 0.919776
12742.110000 0.919775
12742.110000 0.920896
12744.870000 0.917532
12747.640000 0.917532
12750.400000 0.915289
12753.170000 0.915288
12755.930000 0.914166
12758.710000 0.914165
12761.480000 0.914164
12764.240000 0.911921
12767.010000 0.911921
12769.780000 0.910799
12772.550000 0.910798
12775.320000 0.910797
12778.080000 0.908554
12778.090000 0.909675
12780.850000 0.907433
12783.600000 0.905190
12786.360000 0.902947
12789.140000 0.902946
12791.900000 0.900703
12794.670000 0.900702
12797.430000 0.899580
12800.210000 0.899579
12802.970000 0.898458
12805.740000 0.898457
12808.520000 0.898456
12808.520000 0.899577
12811.290000 0.898455
12825.120000 0.892846
12827.890000 0.892845
12830.660000 0.892845
12833.430000 0.891723
12836.200000 0.891722
12838.970000 0.891721
12841.740000 0.890599
12844.510000 0.890598
12847.270000 0.889477
12850.050000 0.889476
12852.820000 0.889475
12855.590000 0.889474
12858.360000 0.889474
12861.130000 0.889473
12863.910000 0.889472
12863.910000 0.890593
12866.680000 0.890592
12869.460000 0.890591
12872.230000 0.890591
12875.000000 0.890590
12877.770000 0.890589
12880.540000 0.890588
12883.320000 0.890588
12886.090000 0.890587
12888.860000 0.890586
12891.630000 0.890585
12891.640000 0.891706
12894.410000 0.891706
12894.420000 0.892827
12897.190000 0.892826
12897.200000 0.895068
12899.970000 0.895067
12899.980000 0.896188
12902.750000 0.896188
12902.760000 0.897309
12905.530000 0.897308
12908.300000 0.897307
12908.310000 0.898428
12911.080000 0.898427
12913.850000 0.898427
12916.620000 0.898426
12916.630000 0.899547
12919.400000 0.899546
12922.170000 0.899545
12924.950000 0.899545
12927.720000 0.899544
12927.720000 0.900665
12930.500000 0.900664
12933.270000 0.900663
12933.270000 0.901784
12936.050000 0.901784
12938.820000 0.901783
12938.820000 0.902904
12941.600000 0.902903
12941.600000 0.904024
12944.370000 0.904023
12944.390000 0.906266
12947.160000 0.906265
12947.160000 0.907386
12949.940000 0.907385
12949.940000 0.908506
12952.720000 0.908505
12952.720000 0.909627
12955.490000 0.909626
12955.500000 0.910747
12958.270000 0.910746
12958.280000 0.911867
12961.050000 0.911866
12961.060000 0.912987
12963.830000 0.912987
12966.600000 0.912986
12966.610000 0.914107
12969.380000 0.914106
12972.150000 0.914105
12972.160000 0.915226
12974.930000 0.915226
12977.700000 0.915225
12980.470000 0.915224
12983.240000 0.915223
12986.020000 0.915223
12988.790000 0.915222
12991.560000 0.915221
12994.330000 0.915220
12997.100000 0.915219
12999.880000 0.915219
13002.640000 0.914097
13005.410000 0.914096
13008.190000 0.914095
13010.950000 0.912973
13013.720000 0.911851
13016.480000 0.910730
13019.260000 0.910729
13022.020000 0.909607
13024.790000 0.908485
13027.550000 0.907363
13027.560000 0.908484
13030.310000 0.903999
13033.080000 0.903999
13035.840000 0.902877
13038.610000 0.901755
13041.380000 0.900633
13044.140000 0.899511
13046.910000 0.898389
13049.670000 0.896146
13049.670000 0.897267
13049.680000 0.898388
13052.450000 0.898388
13055.170000 0.888297
13057.930000 0.887176
13060.700000 0.886054
13060.710000 0.887175
13063.450000 0.881569
13063.450000 0.882690
13063.460000 0.883811
13066.200000 0.878204
13068.960000 0.875962
13068.970000 0.877083
13068.970000 0.878204
13071.690000 0.869234
13074.470000 0.869234
13077.220000 0.865870
13079.980000 0.863627
13079.980000 0.864748
13079.990000 0.865869
13082.730000 0.859142
13085.490000 0.858020
13085.500000 0.859141
13085.500000 0.860262
13088.230000 0.852414
13091.000000 0.852413
13093.750000 0.847928
13093.760000 0.849049
13096.500000 0.843443
13099.260000 0.841200
13099.260000 0.842321
13099.270000 0.843442
13102.000000 0.835594
13102.010000 0.837836
13102.020000 0.838957
13104.740000 0.829987
13107.510000 0.828866
13107.510000 0.829987
13107.520000 0.831108
13110.250000 0.824381
13110.260000 0.825502
13110.270000 0.826623
13113.010000 0.822138
13113.020000 0.823259
13115.770000 0.818774
13115.770000 0.819895
13118.530000 0.816531
13118.530000 0.817652
13121.290000 0.814288
13121.290000 0.815409
13124.040000 0.810924
13124.040000 0.812045
13126.790000 0.807560
13129.560000 0.806438
13129.560000 0.807559
13132.310000 0.803074
13132.320000 0.804195
13132.320000 0.805316
13135.070000 0.800831
13137.840000 0.799709
13140.600000 0.798587
13143.370000 0.798586
13146.120000 0.794101
13146.130000 0.795222
13148.880000 0.791859
13151.650000 0.790737
13151.650000 0.791858
13154.410000 0.789615
13157.180000 0.788493
13159.950000 0.788492
13162.720000 0.787370
13165.490000 0.787369
13168.250000 0.786248
13171.030000 0.786247
13171.030000 0.787368
13173.800000 0.787367
13173.810000 0.788488
13176.580000 0.788488
13179.350000 0.788487
13182.130000 0.788486
13184.900000 0.788485
13184.900000 0.789606
13187.680000 0.789605
13190.450000 0.789605
13190.450000 0.790726
13190.460000 0.791847
13193.230000 0.791846
13193.240000 0.792967
13196.010000 0.792966
13196.020000 0.794087
13198.790000 0.794087
13198.800000 0.795208
13201.570000 0.795207
13201.570000 0.796328
13204.350000 0.796327
13204.350000 0.797448
13204.360000 0.798569
13207.130000 0.798569
13207.140000 0.799690
13209.910000 0.799689
13212.680000 0.799688
13215.450000 0.799687
13218.220000 0.799687
13221.000000 0.799686
13223.760000 0.798564
13226.520000 0.796321
13229.270000 0.792957
13229.290000 0.796320
13229.300000 0.797441
13229.310000 0.798562
13232.020000 0.787351
13234.780000 0.785108
13234.780000 0.786229
13234.790000 0.787350
13237.500000 0.777260
13240.260000 0.775017
13240.280000 0.777259
13240.280000 0.778380
13240.290000 0.779501
13242.970000 0.763805
13245.730000 0.761562
13245.750000 0.764925
13245.760000 0.766047
13245.760000 0.767168
13248.430000 0.748109
13248.450000 0.751472
13248.460000 0.752593
13248.460000 0.753714
13251.150000 0.738018
13253.890000 0.733533
13253.910000 0.735775
13253.910000 0.736896
13253.920000 0.738017
13256.590000 0.720079
13259.280000 0.705505
13262.010000 0.697656
13262.040000 0.703262
13262.050000 0.705504
13262.060000 0.706625
13262.070000 0.707746
13264.620000 0.668508
13264.670000 0.677476
13264.700000 0.681961
13264.710000 0.684203
13264.710000 0.685324
13267.310000 0.652812
13270.020000 0.641600
13270.050000 0.648327
13270.070000 0.651690
13270.080000 0.653932
13270.090000 0.655053
13272.640000 0.614694
13272.680000 0.622541
13272.700000 0.625904
13272.710000 0.628147
13272.720000 0.629268
13275.290000 0.593393
13278.030000 0.586665
13278.050000 0.590029
13278.060000 0.592271
13278.060000 0.593392
13280.720000 0.572091
13280.720000 0.573212
13283.290000 0.535094
13283.350000 0.546305
13283.380000 0.551910
13283.390000 0.554153
13283.400000 0.555274
13283.400000 0.556395
13286.020000 0.528367
13288.610000 0.495855
13288.640000 0.501461
13288.660000 0.504824
13288.670000 0.505945
13288.670000 0.507066
13291.340000 0.488007
13293.960000 0.461100
13293.990000 0.466706
13294.010000 0.468948
13294.010000 0.470069
13294.020000 0.471190
13296.630000 0.442041
13296.660000 0.447647
13296.670000 0.449889
13296.680000 0.451010
13296.690000 0.452131
13299.280000 0.420740
13299.340000 0.430830
13299.360000 0.435314
13299.380000 0.437556
13299.380000 0.438677
13299.390000 0.439798
13301.920000 0.396076
13301.960000 0.402802
13301.970000 0.406165
13301.990000 0.408407
13301.990000 0.409529
13304.590000 0.378138
13304.610000 0.381501
13304.620000 0.382622
13304.620000 0.383743
13307.250000 0.356837
13307.270000 0.361321
13307.280000 0.363563
13307.290000 0.364684
13307.290000 0.365805
13309.870000 0.329930
13309.890000 0.334414
13309.910000 0.336656
13309.910000 0.337777
13309.920000 0.338899
13312.580000 0.319839
13312.590000 0.320961
13315.250000 0.300781
13315.260000 0.301902
13315.260000 0.303023
13318.030000 0.303022
13320.660000 0.277236
13320.680000 0.279478
13320.680000 0.280600
13323.340000 0.260420
13326.080000 0.253692
13326.080000 0.254813
13326.090000 0.255934
13328.700000 0.226786
13328.710000 0.229028
13328.720000 0.230149
13328.720000 0.231270
13331.320000 0.199879
13334.090000 0.198757
13334.090000 0.199878
13336.870000 0.199878
13336.870000 0.200999
13339.650000 0.200998
13347.680000 0.149426
13350.420000 0.143820
13355.880000 0.129244
13364.030000 0.098973
13366.800000 0.098972
13366.810000 0.100093
13366.810000 0.101214
13369.520000 0.090003
13399.770000 0.046272
13408.040000 0.037302
13419.090000 0.030572
13427.380000 0.026085
13449.510000 0.017111
13463.350000 0.013743
13466.110000 0.012622
13468.880000 0.012621
13471.650000 0.011499
13477.190000 0.010376
13496.570000 0.007008
13499.350000 0.007007
13502.120000 0.007006
13504.880000 0.005884
13507.660000 0.005884
13510.420000 0.004762
13513.190000 0.004761
13515.970000 0.004760
